name,category,latitude,longitude
Salty Lunch Lady’s Little Luncheonette,restaurant,40.7067451,-73.9086124
Barking Dog,restaurant,40.7624184,-73.9878403
Gakyizompe,restaurant,40.7411416,-73.9175767
Takumen,restaurant,40.7427336,-73.9546703
Miyama,restaurant,40.7004668,-73.9093259
Paradis in the Park,cafe,40.7563121,-73.9997868
Gong Cha,cafe,40.7782804,-73.982317
Nadas Colombian Rainbow Empanadas,cafe,40.7356628,-74.0003498
Starbucks,cafe,40.7517217,-73.987791
Moustache,restaurant,40.7306885,-74.0042533
Temple Room,restaurant,40.7113229,-74.0067467
Starbucks,cafe,40.7578118,-73.9758282
Vietspot,restaurant,40.7105429,-74.0075445
Gnoccheria Wall Street,restaurant,40.7075759,-74.0111489
Tenthousand Coffee,cafe,40.7075238,-74.0110938
Bozu,restaurant,40.7128849,-73.9574856
Tozzo,cafe,40.7724997,-73.9558893
Malachy's Irish Pub,bar,40.7776963,-73.9790334
Antidote,restaurant,40.7142684,-73.9654775
Deux Chats,bar,40.7108669,-73.9677065
Copper Mug Coffee,cafe,40.7164928,-73.9598142
Züri Coffee,cafe,40.7835933,-73.979832
Tacombi,restaurant,40.782497,-73.9785273
Kuba,restaurant,40.8548889,-73.9633565
Antica,restaurant,40.7039315,-74.0123687
Blue Bottle Coffee,cafe,40.7065445,-74.0112372
Birch Coffee,cafe,40.7142671,-74.008695
Cut by Wolfgang Puck,restaurant,40.7128293,-74.0093508
China Dragon,restaurant,40.7787275,-73.9025782
Starbucks,cafe,40.7061571,-74.0056905
Blue Park Kitchen,restaurant,40.7063928,-74.0078861
Old Xi'an Delicacy,restaurant,40.7058522,-74.0075084
Poke Green,restaurant,40.7058873,-74.0074806
Lucy's Bar,bar,40.7270608,-73.9830229
Taqueria on Tenth,restaurant,40.7510117,-74.0019994
Da Adriano,cafe,40.7631111,-73.9591348
Creamline,restaurant,40.7621194,-73.9970358
Villa Tapia Restaurant,restaurant,40.8082194,-73.9190273
El Ranchito 2,restaurant,40.8082079,-73.9211749
Burrata Basil Pizza,restaurant,40.7302121,-73.9807164
Unknown,restaurant,40.8094901,-73.9233251
Spikes,bar,40.7300071,-73.9804524
Lili Restaurant,restaurant,40.8090571,-73.9222343
El Crucero,restaurant,40.8100128,-73.9245839
Nai,restaurant,40.7265484,-73.9889061
Sushi by M,restaurant,40.7266163,-73.9888797
Sunday Dreamin,restaurant,40.7264399,-73.9890013
Iggy's,bar,40.7202321,-73.9881513
Pig & Butter,restaurant,40.7202825,-73.9881263
Beloved Café & Resto,cafe,40.7225587,-73.9884993
Milo Coffee Shop,cafe,40.848325,-73.9309817
Bubbles Posh Pizza,restaurant,40.848215,-73.9329297
Split Eights,bar,40.7058839,-74.0102847
Harry's Side Bar,bar,40.7045634,-74.0098904
moodfood,restaurant,40.8399877,-73.9811186
Dim Sum Palace,restaurant,40.7094131,-74.0067312
Ashby's,cafe,40.7080354,-74.0105959
Tasty Hand Pulled Noodles II,restaurant,40.7605534,-73.9908603
Seeyamañana,bar,40.7452552,-73.9902833
Pizza Park,restaurant,40.7644401,-73.9586932
Green Park Deli & Pizza,cafe,40.7819547,-73.9759526
Chama Mama,restaurant,40.7822176,-73.9787653
Trattoria Napoli,restaurant,40.7778557,-74.0181479
Chambers,restaurant,40.7146185,-74.0075403
Artesano Peruvian Cuisine,restaurant,40.714543,-74.0073743
Bareburger,restaurant,40.7431934,-73.9801954
Gupshup,restaurant,40.7368581,-73.987637
Bites of Xi’an,restaurant,40.7309589,-73.9898626
Teriyaki Madness,restaurant,40.8037045,-73.9354025
Blue Haven,bar,40.7100277,-74.0071166
Jack's Stir Brew Coffee,cafe,40.7163547,-74.0098581
Restaurant Marc Forgione,restaurant,40.7164801,-74.0095734
Chun Yang,cafe,40.7151337,-74.0081532
Dorado,restaurant,40.7339533,-73.9931568
Sophie's Cuban Cuisine,restaurant,40.7339291,-73.9930929
Fields Good Chicken,restaurant,40.7340101,-73.9932822
Breeze,restaurant,40.7230226,-73.9505013
Ziggle Tofu & Grill,restaurant,40.7439252,-73.9277394
Vivi Bubble Tea,cafe,40.7439012,-73.9275242
Pete's Grill,restaurant,40.743595,-73.9255782
Ladybird,restaurant,40.7265692,-73.9845399
Cadence,restaurant,40.726539,-73.9844756
Sotto La Luna,restaurant,40.7581951,-73.9281803
Sala Astoria,restaurant,40.7583101,-73.9281031
Casa Maya,restaurant,40.7894138,-73.9430894
Bonjour Mixeur,restaurant,40.7843648,-73.95221
Voilà Afrique,restaurant,40.7515181,-73.9705009
Iron Sushi,restaurant,40.7515303,-73.9705354
Artpresso Cafe,cafe,40.7534347,-73.9340652
Side Door,bar,40.7607684,-73.9683086
Tina's Cuban Cuisine,restaurant,40.7599443,-73.9680171
EA Dumpling,restaurant,40.7594291,-73.9683666
Adare,restaurant,40.760815,-73.9683972
The Naked Pig,bar,40.7593709,-73.96841
Ramen Spot,restaurant,40.7268441,-73.9523876
Happy Malaysia Canteen,restaurant,40.7164395,-73.9978779
Metropolis by Marcus Samuelsson,restaurant,40.7125031,-74.0123419
Kamasu By Kissaki,restaurant,40.7533944,-74.0012665
Capital One Café,cafe,40.7498599,-73.9874941
The Churchill Tavern,bar,40.7436376,-73.9844334
Starbucks,cafe,40.7543433,-74.0022171
Cedric’s,bar,40.7532858,-74.0027158
Cafe Camellia,restaurant,40.713496,-73.9440444
Lelabar,bar,40.7303885,-74.0066375
Cafe Clementine,cafe,40.7175462,-74.0104404
Thalassa,restaurant,40.7192654,-74.0095941
Terrior,restaurant,40.71886,-74.0099987
Jungsik,restaurant,40.7187884,-74.0090911
Mr. Chow,restaurant,40.7200957,-74.0087665
Sushi of Gari,restaurant,40.7167674,-74.0084565
Osteria Carlina,restaurant,40.7195801,-74.0070314
Khe-Yo,restaurant,40.7168416,-74.0086416
Gigimo,restaurant,40.7172588,-74.0105427
Max Italian Restaurant,restaurant,40.7168913,-74.0083619
Blue Bottle Coffee,cafe,40.7630341,-73.9786396
Dark Bullet Sake & Oyster Bar,bar,40.7936206,-73.9709147
Frenchette,restaurant,40.7196471,-74.0057569
Carousel,bar,40.7059005,-73.9220539
Avra Rockefeller Center,restaurant,40.7603719,-73.9807662
Times Square Pizza,restaurant,40.7552077,-73.9892867
Cafe Kitsune,cafe,40.7350547,-74.0058686
Kame,restaurant,40.7474506,-73.9966833
Strip House,restaurant,40.7343055,-73.9934609
El Fish,restaurant,40.7752424,-73.9838474
Cholita Coffee,cafe,40.7015101,-73.9032604
P.F. Chang's,restaurant,40.7641497,-73.9850061
Celestine,restaurant,40.7046132,-73.9880229
Chakra,restaurant,40.7265324,-73.9881174
Mesiba,restaurant,40.7113632,-73.9631401
Bin 71,bar,40.7765296,-73.9792214
Jet's Pizza,restaurant,40.7937849,-73.9707956
La Bella Vita,restaurant,40.7197362,-73.9972911
Empanadas Soho,cafe,40.7207982,-73.9965628
Cannoli King,restaurant,40.7191522,-73.9972169
Kyuramen,restaurant,40.8027172,-73.968113
Japonica,restaurant,40.7338012,-73.9930834
Tanner Smith's,restaurant,40.7643596,-73.9815651
The Ricky,bar,40.7644186,-73.9817038
Hokkaido Baked Cheese Tart,cafe,40.7300314,-73.986353
Tartina,restaurant,40.8036171,-73.9636412
"Fulgurances, Laundromat",restaurant,40.7294221,-73.9573788
Little Dokebi,restaurant,40.7231493,-73.9423602
Fin Du Monde,restaurant,40.7235392,-73.9404883
Abracadabra Magic Diner,restaurant,40.7054411,-73.9099455
Ace's,restaurant,40.7315341,-73.985861
Afternoon,restaurant,40.8026503,-73.9681586
Song Tea,cafe,40.7525257,-73.9897468
Frame Gourmet Eatery,cafe,40.754545,-73.9882746
Gregory's Coffee,cafe,40.7542503,-73.9878848
Starbucks,cafe,40.7536851,-73.9884107
Café Hestia,cafe,40.7532206,-73.9887428
Legasea Bar & Grill,restaurant,40.7523507,-73.9893208
Wonder Beach Café,cafe,40.7003629,-73.9884217
Szechuan Garden,restaurant,40.8004598,-73.9675769
AB Fish Market,restaurant,40.7901226,-73.9459722
Crumbly Cafe & Bakery,cafe,40.7801055,-73.950358
Le Gourmet,restaurant,40.7654797,-73.9579226
Matto,cafe,40.7663194,-73.9562871
Matsu Sushi,restaurant,40.7662071,-73.9560456
The Hunterian,bar,40.7661341,-73.9558705
Murphy's Law,bar,40.7660489,-73.9556817
Andrea's Chicken,restaurant,40.7240722,-73.9043016
Ainslie,restaurant,40.7124328,-73.9519688
Gregory’s,cafe,40.7599122,-73.9912526
Zelma's Caffe,cafe,40.7981602,-73.9695635
Omonia Cafe,cafe,40.8031476,-73.9677965
Koko Wings,restaurant,40.8009562,-73.9673468
Lucky Rabbit Noodles,restaurant,40.7036588,-73.9880779
Happy Hot Hunan Restaurant,restaurant,40.8013886,-73.9647833
Möge Tee,cafe,40.8014469,-73.964743
Super Nice Coffee and Bakery,cafe,40.8015058,-73.9644654
Pancho's Antojitos Mexicano,restaurant,40.8013901,-73.965234
Italian Trattoria,cafe,40.7539389,-73.9887119
Mala Town,restaurant,40.8000199,-73.9657774
Misipasta,restaurant,40.7159245,-73.9655474
Campagnola Restaurant,restaurant,40.7688938,-73.9549878
Délice & Sarrasin,restaurant,40.7287461,-74.0031498
Mangia,cafe,40.7248407,-73.9970753
Marinara Pizza,restaurant,40.7954237,-73.9708722
Matto Espresso,cafe,40.7151538,-74.0056897
161 Lafayette,bar,40.7198136,-73.9990736
Atlas Kitchen,restaurant,40.8032937,-73.9667641
The Grand Feast,restaurant,40.7977903,-73.9678718
Increpeable,cafe,40.7830689,-73.9511138
Sea Salt Grill & Bar,bar,40.7612548,-73.9609875
Hendrickson's,bar,40.7611375,-73.960629
Gold Coffee,cafe,40.7451231,-73.9783379
Ichibantei,restaurant,40.7324491,-73.9880197
La Grande Boucherie,restaurant,40.7626575,-73.980662
CM Chicken,restaurant,40.7803173,-73.9466456
Reyna,restaurant,40.7350479,-73.9932044
Karvouna Mezze,restaurant,40.7225243,-73.9929563
Blank Street Coffee,cafe,40.791758,-73.9742519
Frame,cafe,40.7800682,-73.9802923
Joe & The Juice,cafe,40.7813256,-73.9794012
Silky Kitchen,restaurant,40.7527041,-73.9331668
Cafe Xochimilco,restaurant,40.7544429,-73.9335482
Sun Wah,restaurant,40.7565937,-73.9300873
McCaffrey & Burke,bar,40.7672663,-73.9213487
Irish Whiskey Bar,bar,40.7673949,-73.9212278
Midway,bar,40.7130957,-73.9581236
Mi Espiguita,restaurant,40.7610034,-73.9264209
Antojitos Mexicanos,restaurant,40.8485499,-73.9315528
Kin Ramen,restaurant,40.7644156,-73.9789989
Izakaya Toribar,restaurant,40.7596208,-73.9685472
Qahwah House,cafe,40.7752137,-73.9115497
Bryant Park Café,cafe,40.7537445,-73.982553
Friedmans,restaurant,40.742492,-74.0063934
Kodawari,cafe,40.7182769,-73.9927278
Robert,restaurant,40.7674398,-73.9820336
Sweet Chick,restaurant,40.7366142,-73.9912191
Oti,restaurant,40.7198466,-73.9845618
Mom's Food Market,cafe,40.8012634,-73.9593439
Purple Waves,cafe,40.8008299,-73.9575911
Eavesdrop,bar,40.7248898,-73.9511929
Joe & The Juice,cafe,40.7915836,-73.9736788
Carlota,restaurant,40.7151017,-73.9916695
Treasure Club,bar,40.7153993,-73.9915154
Tsumo Omakase,restaurant,40.7955912,-73.9694838
Buceo 95,restaurant,40.7936012,-73.9711217
Baked by Melissa,restaurant,40.7873816,-73.9776772
Cafe Zaiya,cafe,40.754069,-73.9849241
Dim Sum Bloom,restaurant,40.7957389,-73.9706401
Soledad,restaurant,40.7833661,-73.947979
Coma Bueno,restaurant,40.7996039,-73.9628318
Kikoo Sushi,restaurant,40.8013869,-73.9615545
Bareburger,restaurant,40.7943379,-73.9661954
Hoptimist,bar,40.7840717,-73.9779024
MACC Deli,cafe,40.798879,-73.9615675
Remi Flower & Coffee,cafe,40.7538106,-73.9690686
Tengri Tagh,restaurant,40.7525395,-73.9886477
Beyond Sushi,restaurant,40.7524663,-73.9884545
MayRee,restaurant,40.7237527,-73.9892869
Ravagh Persian Grill,restaurant,40.7472727,-73.983147
Miss Wonton,restaurant,40.7689874,-73.9523895
The Belfry,bar,40.7327433,-73.9862943
Naks,restaurant,40.7302931,-73.9835696
Paradise Lost,bar,40.7271704,-73.9884869
Unknown,restaurant,40.7435542,-73.9194431
Limeña Pisco Bar & Restaurant,restaurant,40.7425407,-73.9173755
Pelicana Chicken,restaurant,40.7424855,-73.9175693
Sugar Monk,bar,40.8089408,-73.9518174
Okinii,restaurant,40.7289222,-73.9990944
Irving Farm Coffee Roasters,cafe,40.7834343,-73.9794572
Ciao Paisan,restaurant,40.7831966,-73.9789446
Blondies Sports Bar,bar,40.7832747,-73.9791292
New York Comedy Club,bar,40.7828731,-73.9801285
Picky Barista,cafe,40.7794718,-73.9832116
Cafe Luce,restaurant,40.7572512,-73.9679558
Yondu Culinary Studio,restaurant,40.7083725,-74.0006182
Paris Cafe,restaurant,40.7073186,-74.0014716
La Cabra,cafe,40.7242387,-73.9961964
Artisan Cafe,cafe,40.7899919,-73.9735603
El Gallo Taqueria,restaurant,40.7866324,-73.9760139
Crave Fishbar,restaurant,40.7842543,-73.9777515
Two Wheels,restaurant,40.7842096,-73.9777838
Unknown,bar,40.7691809,-73.905005
SANUKI UDON,restaurant,40.7291862,-73.9955475
Vanessa's Dumpling House,restaurant,40.7849937,-73.9772104
Joyface,bar,40.723899,-73.9787679
Sushi Nonaka,restaurant,40.7836073,-73.978221
Saravanaa Bhavan,restaurant,40.7835886,-73.977765
Wanpo Tea Shop,cafe,40.7314777,-73.9942487
Zizi's Wine Bar,bar,40.709189,-74.0078111
West Side Comedy Club,bar,40.7807729,-73.9804016
Abigail's,restaurant,40.7982092,-73.9688522
Cuencanito Sports Bar Restaurant,restaurant,40.7393091,-73.9183823
Blvd Diner,restaurant,40.7437228,-73.9209098
Souk El-Shater,restaurant,40.7437477,-73.921173
Betty,restaurant,40.7136688,-73.9878507
Maggie Mae's Bar,bar,40.743936,-73.9227847
Ida's Nearabout,bar,40.7437121,-73.9208461
Brookside Market,cafe,40.743706,-73.9207774
Tigre,bar,40.7199283,-73.9881704
Lately Café,cafe,40.7474218,-73.9446673
787 Coffee,cafe,40.7340242,-74.0039038
Pop’s Bagels,cafe,40.7245453,-73.9943619
Sushi Lin,restaurant,40.7191841,-73.9856983
Cloud Vietnamese,restaurant,40.7188406,-73.985309
Ginger & Lemongrass,restaurant,40.7191673,-73.9856462
Taqueria Santa Fe,restaurant,40.7408699,-73.9178593
Starbucks,cafe,40.7109261,-74.0103462
Yumpling,restaurant,40.7430058,-73.9538492
AJA Dumplings,restaurant,40.74232,-73.9525613
Rika La Casa del Pollo Peruano,restaurant,40.7422657,-73.9189992
The Upside,bar,40.7894094,-73.9739936
Round K by Sol,cafe,40.7151445,-73.9931296
The Shell,restaurant,40.7906078,-73.9725454
787 Coffee,cafe,40.766576,-73.9573829
Hui Restaurant & Bar,restaurant,40.7670128,-73.958463
Bings & Noodles,restaurant,40.7299776,-73.9995858
Mala Project,restaurant,40.7568355,-73.9806333
Akdeniz,restaurant,40.7568615,-73.9806953
SushiDelic,restaurant,40.7202273,-73.998709
Butler,cafe,40.7201134,-73.9988044
Beatnic,restaurant,40.7227424,-73.9971339
Aura's,restaurant,40.7570172,-73.9671753
Fer,restaurant,40.7509119,-73.937035
Westville,cafe,40.7860838,-73.9779625
Haven,restaurant,40.7834563,-73.9795171
Mochi Dolci & 222 Speakeasy,cafe,40.7833931,-73.9794128
Joe's Steam Rice Roll,restaurant,40.7840301,-73.9779134
Song'e Napule,restaurant,40.7854066,-73.9769052
Scarlet Lounge,bar,40.7855628,-73.9767913
Celeste,restaurant,40.7866864,-73.9759752
Alachi Masala,restaurant,40.7861403,-73.9763768
Mista Oh,restaurant,40.7432446,-73.9912163
Thai Diva,restaurant,40.7414323,-73.9189124
King Food Chen,restaurant,40.7860073,-73.9760003
Ray's,bar,40.7235334,-73.9518146
Lucky Mr. Wonton,restaurant,40.7436126,-73.9200086
The Weekender,restaurant,40.7443986,-73.9107588
Desi Deli,restaurant,40.764325,-73.9918269
Coco Pizzaria,restaurant,40.7594129,-73.9618878
Madman Espresso,cafe,40.7525798,-73.9744452
Bamboo Sushi,restaurant,40.7656092,-73.9573801
Kuu,restaurant,40.7656902,-73.9577457
Adore Brooklyn,restaurant,40.7177358,-73.958861
Fishmarket,restaurant,40.7283393,-73.9820432
Madina Halal Deli,restaurant,40.7291209,-73.9836233
The Little Beet,restaurant,40.7662604,-73.9573285
Cellini,restaurant,40.7600534,-73.9727312
Café Olympia,cafe,40.7599242,-73.9700459
Nerai,restaurant,40.7602001,-73.9730757
Variety Cafe,cafe,40.7154052,-73.9443717
Mesa Coyoacan,restaurant,40.7155164,-73.9443889
Sel de Mer,restaurant,40.7155677,-73.9443952
drip coffee makers,cafe,40.7233442,-74.0065729
drip coffee makers,cafe,40.7040496,-74.0076741
Panther Coffee,cafe,40.7256642,-73.9989626
The Greats of Craft,bar,40.7563355,-73.9645648
Marinara,restaurant,40.7565374,-73.9644183
Sofia Pizza Shoppe,restaurant,40.7567113,-73.9643249
Marathon Coffee,cafe,40.7580219,-73.9628824
Go Noodle,restaurant,40.7592516,-73.9624477
Adyar Ananda Bhavan,restaurant,40.7593014,-73.9623856
Southern Greek,restaurant,40.7619444,-73.9600493
Sarabeth's,restaurant,40.7839211,-73.9775152
Maria Mulata Colombian Restaurant & Bar,restaurant,40.7707505,-73.9617952
Floribella Bakery & Restaurant,restaurant,40.7448319,-73.91882
El Rey de los Tacos,restaurant,40.7444161,-73.915329
El Don Taqueria,restaurant,40.74455,-73.9107994
Sophie's Cuban,restaurant,40.7412524,-73.9937682
Great Burrito,restaurant,40.7428769,-73.9931922
Periyali,restaurant,40.7406439,-73.9929501
Manhattan Diner,restaurant,40.7936415,-73.9721751
Liberty Bagels,cafe,40.7631664,-73.972521
Vert Frais,cafe,40.748843,-73.9424279
Sansan Ramen,restaurant,40.7520717,-73.9390626
Joe Coffee,cafe,40.7533337,-73.9401448
The Best Pizza,restaurant,40.7636802,-73.9885247
Jing Li,restaurant,40.7481389,-73.9400703
Sui Yoga Studio.Cafe,cafe,40.7258776,-74.0036174
Osteria 57,restaurant,40.7346089,-73.9978963
Brunch,cafe,40.783395,-73.9799783
Chip City,cafe,40.7810607,-73.976365
Big Wong,restaurant,40.7161895,-73.998278
Starbucks,cafe,40.7257767,-74.0055352
Vestry,restaurant,40.7255235,-74.0053247
Cuppa Tea,cafe,40.7486632,-73.9401364
Wing Wah,restaurant,40.7975347,-73.9340623
Singlish,bar,40.7349796,-73.993027
Music For a While,bar,40.7504877,-74.0033783
Greek Kitchen,restaurant,40.7306052,-73.9541599
Nobody Told Me,bar,40.7022065,-73.984969
ONGI,restaurant,40.7521719,-73.9872338
Mori,restaurant,40.7270969,-74.0020062
142 Sullivan Bar,bar,40.727044,-74.0020491
One Bite Omakase,restaurant,40.7835338,-73.9778072
Mister Chicken II,restaurant,40.7479291,-73.9475944
Upright Coffee,cafe,40.7292851,-73.953737
Little Rascal Bar,bar,40.729358,-73.9573671
Lim’s Kitchen,restaurant,40.7569747,-73.914407
Populares,restaurant,40.7230805,-73.9825225
The Lions,bar,40.7274292,-73.9852033
L’Americana,restaurant,40.7360524,-73.9874848
Moka & Co,cafe,40.7643272,-73.9148728
Espresso Heights,cafe,40.850251,-73.9344288
Aqua Marina,restaurant,40.8432635,-73.93898
Havana Heights,restaurant,40.8441492,-73.9391985
Jade Garden,restaurant,40.8418274,-73.9389587
Kensi Thai,restaurant,40.8227041,-73.9386287
King Barka & Prince Soul Food,restaurant,40.8219514,-73.9385123
Bistro Punta Sal,restaurant,40.7414883,-73.9188961
Decades,restaurant,40.7048196,-73.9058328
La Pollera de Mario,restaurant,40.7401273,-73.9234148
Conwell Coffee Hall,cafe,40.7054382,-74.0091433
Grandma’s Home,restaurant,40.7419249,-73.9928293
Ines,restaurant,40.7688221,-73.9541113
Sushi Ishikawa,restaurant,40.768793,-73.9540347
Susukino Ramen,restaurant,40.7032995,-74.0107985
Murray's Cheese Bar,restaurant,40.7485883,-73.9377506
Congee Village,restaurant,40.7187004,-73.9903564
Lucien,cafe,40.7233551,-73.9881657
Delizia,restaurant,40.7686535,-73.955143
Bravo,restaurant,40.7493418,-73.9841442
Zucker's Bagels & Smoked Fish,cafe,40.7538905,-73.9850776
Mealz NYC,restaurant,40.7326477,-73.9851944
Island Grill,restaurant,40.8151875,-73.9581244
PS Kitchen,restaurant,40.7606821,-73.986622
Little Italy Pizza,restaurant,40.7658115,-73.9839012
Kimura,restaurant,40.7289868,-73.9882604
Dude’s Pizza,restaurant,40.7532429,-73.9922559
Khan Tong Thai Kitchen,restaurant,40.7454989,-73.9070582
Mis Tierras Colombianas,restaurant,40.7446999,-73.9102707
La Flor,restaurant,40.7443649,-73.9114136
New China,restaurant,40.7452528,-73.9060499
moa coffee,cafe,40.7447058,-73.9034401
Oliver’s,restaurant,40.7595228,-73.9198347
District Saigon,restaurant,40.7595843,-73.9199957
La Perla,bar,40.7022819,-73.9873473
Baker Falls,bar,40.7257942,-73.9839054
Pizza Shack,restaurant,40.770305,-73.9919565
Long Island Dumplings,restaurant,40.7369749,-73.9973769
3 Dessert Cafe,restaurant,40.7171352,-73.9981858
Lucy's Vietnamese,restaurant,40.71882,-73.95895
Marinara Pizza,restaurant,40.7826337,-73.9535649
Square pizza NYC Time Square,restaurant,40.7556426,-73.9921788
SigSpace,cafe,40.7592421,-73.9951614
Picky Barista,cafe,40.790594,-73.9689247
Empellón Tacqueria,restaurant,40.7725864,-73.9915792
My Food House,restaurant,40.7145666,-73.9937001
Rong Hang,restaurant,40.7157089,-73.9930991
Eli’s Cafe & Creperie,cafe,40.7729377,-73.9143042
Under Pressure Coffee,cafe,40.7737349,-73.9141078
Asir-Et Steak House,restaurant,40.7447523,-73.9292703
Il Cantinori,restaurant,40.7323245,-73.993126
Carol's Bun,restaurant,40.7138245,-73.9914494
Tía Pol,bar,40.7472782,-74.0047099
Hey Yuet,restaurant,40.7470428,-73.9964446
Frenchette Bakery,cafe,40.7395346,-74.008533
Studio Bar,bar,40.7395602,-74.0088479
Cassava House,cafe,40.796445,-73.9348477
Teng Dragon,restaurant,40.7961359,-73.9350826
Sapoara,restaurant,40.7961837,-73.9350491
Trailer Park Lounge,bar,40.7452301,-73.9978783
Native Noodles,restaurant,40.8382618,-73.9378722
La Lonchera,restaurant,40.8227762,-73.953819
Emerald Inn,bar,40.7793147,-73.9837288
Gebhard's Beer Culture,bar,40.7790485,-73.9831265
Olas Coffee Roasters and Cafe,cafe,40.7117857,-73.9491299
Nana's Green Tea,restaurant,40.7479234,-73.987814
Bryant Park Handheld Burger & Brew,restaurant,40.7537679,-73.9858648
Intelligentsia Café,cafe,40.7458606,-74.0049844
Berlin Döner,restaurant,40.7294161,-74.0008633
Maestro Pasta,restaurant,40.7293912,-74.0008833
Malai Marke,restaurant,40.7269036,-73.9876124
Raj Mahal,restaurant,40.7268373,-73.9874547
Curry Flavor,restaurant,40.7268042,-73.9873761
Souen,restaurant,40.7267632,-73.9872787
The Izakaya NYC,restaurant,40.7267795,-73.9873173
Elsewhere Espresso,cafe,40.7268048,-73.9868664
Starbucks,cafe,40.7505083,-73.9933551
Cull & Pistol Oyster Bar,restaurant,40.7424412,-74.0055869
Jajaja Mexicana,restaurant,40.7298154,-74.004554
Radio Star,restaurant,40.7297778,-73.9601363
21 Greenpoint,restaurant,40.7297977,-73.9599277
Banks Tavern,bar,40.7297911,-73.9599975
Mystica,restaurant,40.7332567,-73.958002
The Independent,bar,40.7546757,-73.9874489
Valbella at the Park,restaurant,40.7548664,-73.985372
Joe & The Juice,cafe,40.7545541,-73.9830108
Malibu Diner,restaurant,40.7439868,-73.9949708
Bleecker Street Bar,bar,40.7265973,-73.9953567
Bagel Market,restaurant,40.7110673,-74.0065073
Starbucks,cafe,40.7541345,-73.9717499
Niforo's Coffee Shop,restaurant,40.7503311,-73.9489138
Chocobar Cortez South Bronx,restaurant,40.8075048,-73.9272517
Bodega Social,restaurant,40.8073442,-73.9268938
787 Coffee,cafe,40.808656,-73.9300156
The Alcove,restaurant,40.7458886,-73.9151766
Wayla,restaurant,40.718289,-73.9927504
Ros Niyom Thai,restaurant,40.7431979,-73.9517035
Pizza Town,restaurant,40.7520357,-73.9858812
La Rancherita Bakery and Restaurant,restaurant,40.7937685,-74.012463
Hannah Fun Chinese Restaurant,restaurant,40.793957,-74.012707
Sabor y Punto,restaurant,40.7939174,-74.0127348
Pollos a la Brasa Kikiriki,restaurant,40.7938646,-74.0127653
Blazin Chicken & Gyro,restaurant,40.7998407,-74.0078887
Lions & Tigers & Squares Detroit Pizza,restaurant,40.7450228,-73.99825
Culture Espresso,cafe,40.7551309,-73.9923795
Berlina Cafe,restaurant,40.7553382,-73.9909515
Restaurante Félix,restaurant,40.7225399,-74.0038369
Kintsugi,restaurant,40.7229261,-74.0046413
Now or Never,cafe,40.7228856,-74.0045762
Tokuyamatcha Onigirazubar,cafe,40.7239804,-73.9801699
Goku Kitchen,restaurant,40.7070267,-74.0082784
Spot Dessert Bar,cafe,40.7292945,-73.989015
Udon St Marks,restaurant,40.7293326,-73.9891008
Oh! Taisho,restaurant,40.7293722,-73.9892017
NºBetween,bar,40.7427277,-74.0069647
Sour Mouse,bar,40.7188557,-73.9883675
Strip House,restaurant,40.7552726,-73.9807065
Le Rivage,restaurant,40.7602653,-73.9895344
Beanstalk Cafe,cafe,40.7448142,-73.9486449
Enerugi Ramen,restaurant,40.7338574,-73.9547008
Unknown,restaurant,40.7617217,-73.916949
The Corner Spot,cafe,40.7712562,-73.9082317
Mashed Burgers,restaurant,40.8264032,-73.9871621
Little Italy Pizza,restaurant,40.7576681,-73.9896928
Gamja Tang Tang Restaurant,restaurant,40.8536147,-73.9749085
Dunkin,cafe,40.7454693,-73.9030755
BCD Tofu House,restaurant,40.8499933,-73.9700941
Ridgewood Taco Factory,restaurant,40.7048812,-73.9018408
Soup Dumpling Plus,restaurant,40.8475202,-73.9706087
Do Not Feed Alligators,cafe,40.7336811,-74.0042611
Tacos el Guero,restaurant,40.7447456,-73.9158829
Propaganda,bar,40.7120937,-73.9629898
Duo,cafe,40.7273382,-73.9900277
Torrisi,restaurant,40.724217,-73.9954001
Botantica Bar,bar,40.7246846,-73.994744
Dahlia,bar,40.7777536,-73.9783192
Leyla,restaurant,40.7788358,-73.9783508
Blank Street Coffee,cafe,40.7880325,-73.9770984
Safta's,cafe,40.7882908,-73.976882
Butcher‘s Daughter,cafe,40.7148966,-73.9585346
Fette Sau,restaurant,40.7139121,-73.9564741
The Muffins Cafe,cafe,40.7763311,-73.9798016
Proletariat,bar,40.7286675,-73.9894532
Talea,bar,40.7331942,-74.0048618
Coffee For Sasquatch,cafe,40.7205273,-73.9965666
Cafe to Go,cafe,40.7668738,-73.9204798
Prestige Cafe & Deli,cafe,40.8429363,-73.9418091
Addey Ababa,restaurant,40.8505785,-73.9376955
Forever Coffee,cafe,40.8502767,-73.9365435
Barnes & Noble CUIMC Bookstore Cafe,cafe,40.8428438,-73.942848
Bombay Bistros,restaurant,40.7313594,-74.002533
Vanilla Gorilla Cafe,cafe,40.7538327,-73.9925095
Burgerology,restaurant,40.753801,-73.9936143
HaaM,restaurant,40.7075031,-73.950372
Chrissy's Pizza,restaurant,40.7246969,-73.9476789
Compass Cafe,cafe,40.7232303,-73.9415595
The Three Monkeys,bar,40.7641352,-73.9830578
Water St. Tavern,restaurant,40.7025972,-73.9865509
Chomp Chomp,restaurant,40.7231677,-73.9879418
Little Myanmar,restaurant,40.722963,-73.9854169
Kyoto Sushi,restaurant,40.7251428,-73.9469555
Minnows,bar,40.7252888,-73.9465131
